Date,Ticker,Open,High,Low,Close,Volume
2022-09-02,MA,324.5265939155745,324.7827491102711,315.77823258308507,317.77813720703125,1936800
2022-09-02,META,166.6645062219544,167.14225033886635,158.47311655854904,159.56796264648438,22634200
2022-09-02,MSFT,256.2371876448455,259.2137080265582,249.1580986293186,250.71490478515625,22855400
2022-09-02,NFLX,231.02999877929688,233.8800048828125,225.0399932861328,226.1100006103516,8164900
2022-09-02,NVDA,14.080670164006992,14.151571974132874,13.572367193997763,13.628291130065918,743157000
2022-09-02,NVO,50.65499360983591,51.14328158605465,49.61005763875515,49.92256164550781,6920600
2022-09-02,ORCL,73.14852332140374,74.14328027748303,71.93164003426784,72.12479400634766,11027700
2022-09-02,PG,131.8713275305019,132.5568816320363,128.23693499172646,128.80979919433594,7077800
2022-09-02,SAP,82.4184838798426,83.11793474692715,80.40756634279228,80.89329528808594,1080300
2022-09-02,SPY,385.928969911344,387.16307756570666,376.33569027365184,378.1772155761719,99632100
2022-09-02,TMUS,141.19071348113627,142.55000838988835,138.11028665564783,138.84371948242188,4497100
2022-09-02,TSLA,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,50890100
2022-09-02,TSM,77.99286486102632,79.36048983195386,77.09386448532919,77.3712158203125,8850100
2022-09-02,UNH,508.36812291850464,508.5312849851959,493.19252747968426,495.6305847167969,1944200
2022-09-02,V,198.54293368842136,198.58215708429617,193.0605475056136,193.95301818847656,4508100
2022-09-02,WMT,43.58598139565824,43.85101779389173,42.807025468851016,42.9880256652832,17234400
2022-09-02,XOM,88.58386763889706,88.9884044178031,87.44381773359085,87.88512420654297,18206800
2022-09-06,AAPL,154.4154753271388,155.0273296121399,151.6719792603848,152.50094604492188,73714800
2022-09-06,ABBV,124.85489876274175,126.7190860737504,123.8909811740649,125.1186065673828,4810600
2022-09-06,AMZN,127.91999816894533,128.6199951171875,124.73999786376952,126.11000061035156,43888600
2022-09-06,AVGO,47.301190124018206,47.820191839606856,46.5269566748152,47.26987838745117,24738000
2022-09-06,BABA,86.26049032237263,86.40535379321486,84.7925586590582,85.4202880859375,15573500
2022-09-06,BAC,31.43133149864331,31.51542260096922,30.46895832198861,30.889413833618164,40762400
2022-09-06,BRK-B,278.010009765625,279.489990234375,275.3599853515625,276.5899963378906,4362900
2022-09-06,COST,500.3839215226459,503.2602935178938,493.04406182447,499.171875,1933400
2022-09-06,GOOGL,106.789447015008,107.51596926896929,105.27667524334036,106.30177307128906,25068300
2022-09-06,HD,275.04104458814373,276.2416864265713,269.4505587116115,271.5892028808594,4110000
2022-09-06,JNJ,152.0230163508733,154.13727941384292,150.9844349584279,151.31825256347656,7394600
2022-09-06,JPM,106.91765807015872,107.31042654648346,104.80417839055214,106.36590576171876,9751900
2022-09-06,LLY,296.7053514323756,306.38167144577915,296.00019148316767,300.4955749511719,2322200
2022-09-06,MA,317.71910120982693,322.1425296182192,315.80785831981615,319.2756652832031,2043400
2022-09-06,META,159.34899009107613,160.93152788640614,156.95029155870617,157.79629516601562,19339800
2022-09-06,MSFT,250.8520254014025,252.4479752506984,246.68094020616357,247.96359252929688,21328200
2022-09-06,NFLX,225.58999633789065,226.8500061035156,214.69000244140625,218.38999938964844,7469000
2022-09-06,NVDA,13.712174991904128,13.760109519998036,13.332695850805605,13.446539878845217,535751000
2022-09-06,NVO,50.391320752697645,50.97238467221956,50.04952063847407,50.58175277709961,1904800
2022-09-06,ORCL,72.14409895111086,72.61733865967349,71.03345267466419,71.30387115478516,7090100
2022-09-06,PG,127.60774315951627,129.54232977947535,127.05365097829235,127.37296295166016,8217200
2022-09-06,SAP,82.40877440615229,82.73906653044044,81.4081739675158,81.76760864257812,1035900
2022-09-06,SPY,379.0352994535361,379.9897960329927,374.494173110022,376.7502746582031,76637400
2022-09-06,TMUS,139.14684906055805,140.17365785281277,137.82667911771068,138.77525329589844,3897500
2022-09-06,TSLA,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,55860000
2022-09-06,TSM,77.4955271254615,77.4955271254615,76.0513902222082,76.53914642333984,12704400
2022-09-06,UNH,499.0670028907194,506.285270084397,496.1777743915684,496.90728759765625,2711900
2022-09-06,V,194.09032577665045,196.18912916982265,192.6192014833508,194.8160858154297,4547800
2022-09-06,WMT,43.0041823372304,43.18841908843393,42.2510857649622,42.77470016479492,21899700
2022-09-06,XOM,88.4091909741908,88.8045248255104,86.89218500025473,87.29671478271484,19201500
2022-09-07,AAPL,152.78717010211398,154.61286996329966,151.59305117128892,153.91220092773438,87449600
2022-09-07,ABBV,125.08221096305208,126.43714566820692,123.07252343211336,126.13706970214844,4141700
2022-09-07,AMZN,126.12000274658205,129.82000732421875,125.4000015258789,129.47999572753906,47900300
2022-09-07,AVGO,47.716773442194,48.33540016356696,47.353378472368895,47.92741012573242,20440000
2022-09-07,BABA,85.48788831083915,87.74773925286766,84.75005794562719,87.49664306640625,12753300
2022-09-07,BAC,30.655828758810262,31.459361626753545,30.48764654908642,31.365928649902344,40742600
2022-09-07,BRK-B,275.739990234375,281.739990234375,275.4200134277344,281.0400085449219,3509900
2022-09-07,COST,500.2299708376327,511.4466401185105,499.1718155390257,509.5034790039063,1827900
2022-09-07,GOOGL,106.55058712829104,109.45669902186587,106.39135238503752,108.92921447753906,23167000
2022-09-07,HD,272.43346165710125,279.2433692989131,272.3021275604345,279.0276184082031,3016000
2022-09-07,JNJ,151.0679185852418,152.4681501369885,150.37243680762228,152.1436004638672,4590600
2022-09-07,JPM,105.79546983351796,108.58227141494136,105.4494625126544,108.3858871459961,10647900
2022-09-07,LLY,302.4053804248405,305.9605608069673,298.5955796903298,305.17706298828125,2228100
2022-09-07,MA,319.2756771788384,324.3198012205688,317.27577202644886,323.7483825683594,1998300
2022-09-07,META,157.01996634774872,160.2049677838299,156.07442569081752,159.63763427734375,16831200
2022-09-07,MSFT,249.38332474051592,253.4271039157159,247.93422281842027,252.7025604248047,24126700
2022-09-07,NFLX,220.2100067138672,229.3300018310547,218.2700042724609,228.9600067138672,8149300
2022-09-07,NVDA,13.548429577340285,13.8231347282429,13.331662683497774,13.699267387390137,512657000
2022-09-07,NVO,50.34737699812032,51.284889083033306,50.20577302821025,51.187232971191406,1837400
2022-09-07,ORCL,71.15900110519719,72.11512568161322,70.90789507611541,71.9412841796875,5792600
2022-09-07,PG,127.74858285608792,129.3732575934506,127.73919680818604,129.29812622070312,6609400
2022-09-07,SAP,82.18533964843701,83.34137696041591,81.94247516519007,83.12765502929688,1992400
2022-09-07,SPY,376.43209530935815,384.2995423136426,376.2103602189301,383.5185852050781,70964200
2022-09-07,TMUS,139.64557988612506,142.72599105497412,139.47933694232523,142.2859344482422,4102800
2022-09-07,TSLA,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,50028900
2022-09-07,TSM,74.97068720406764,76.6826096403206,74.81767007667958,76.46263885498047,9843500
2022-09-07,UNH,496.2546249914446,502.4938030619366,494.0277113267297,500.746826171875,2504400
2022-09-07,V,194.88475521544643,197.26796950659624,193.42343295690972,196.56182861328125,4098300
2022-09-07,WMT,43.00741701040448,43.94798324589559,42.90398727516458,43.87364196777344,17058900
2022-09-07,XOM,85.67857792239613,86.96572764885133,84.86031544724678,86.552001953125,16274700
2022-09-08,AAPL,152.60949878868428,154.3069155323693,150.6752279441013,152.43186950683594,84923800
2022-09-08,ABBV,126.98278035159272,127.8284907053378,126.08251072516188,127.78302001953124,3988300
2022-09-08,AMZN,127.72000122070312,130.27999877929688,127.0999984741211,129.82000732421875,43988500
2022-09-08,AVGO,47.687356140397625,48.64945279440887,47.31731952261416,48.572601318359375,22535000
2022-09-08,BABA,85.52651272949345,87.09102480432377,85.25610487242534,86.45362854003906,13291800
2022-09-08,BAC,31.26314749941876,32.44976473557463,31.08562343324966,32.37501907348633,44361800
2022-09-08,BRK-B,278.5799865722656,283.3999938964844,277.2900085449219,283.3399963378906,3542300
2022-09-08,COST,504.3952473775106,512.7644893936528,501.73054262827634,509.0031127929688,1600800
2022-09-08,GOOGL,107.5259250214311,109.078499800194,106.65011497063271,107.8643035888672,24238300
2022-09-08,HD,277.64868151136403,281.5789134484783,276.27920616501166,281.306884765625,2703200
2022-09-08,JNJ,151.96736831488147,153.3954176189045,151.22551845646558,153.3675994873047,5838400
2022-09-08,JPM,107.80607284208055,111.08851168646991,107.19821273982188,110.91082763671876,11435000
2022-09-08,LLY,305.51980049615923,309.2218823289372,301.249657439983,308.9966125488281,2212500
2022-09-08,MA,319.71902927743264,325.3936502302604,318.68460694611093,325.1769104003906,2114000
2022-09-08,META,157.96551307438028,161.46899015231477,157.00006203771443,161.29978942871094,22530800
2022-09-08,MSFT,252.1346842329514,254.99371472146692,249.4714460280001,253.1235809326172,20319900
2022-09-08,NFLX,224.16000366210935,228.7400054931641,221.3000030517578,227.44000244140625,6737400
2022-09-08,NVDA,13.44454203206192,13.992953037789428,13.354639509915495,13.974971771240234,624873000
2022-09-08,NVO,50.82101470192146,51.6413386710463,50.71359074847128,51.60715866088867,2178000
2022-09-08,ORCL,71.49702849700616,72.24068672095243,71.09140075759073,72.09581756591797,6897100
2022-09-08,PG,128.66892002969144,130.05882896245484,127.77675824396326,129.46717834472656,7380500
2022-09-08,SAP,81.30131165581405,82.89450197250095,81.06815643022422,82.87506866455078,960200
2022-09-08,SPY,381.21430389252606,386.4881626058231,379.98981770522096,386.025390625,80821700
2022-09-08,TMUS,142.5890963898052,144.2711032751758,141.21023930556652,142.1588134765625,4326000
2022-09-08,TSLA,281.29998779296875,289.5,279.760009765625,289.260009765625,53713100
2022-09-08,TSM,75.56365349666166,77.21818829190275,75.33411683760076,76.73999786376953,8181700
2022-09-08,UNH,500.04621790463256,507.2836445431003,497.9920741170585,506.3429870605469,1557500
2022-09-08,V,193.59994379248784,197.23853099351427,193.16842658652087,196.8462371826172,4377600
2022-09-08,WMT,43.76374500903465,44.23887741990052,43.59567261968056,44.09666061401367,16956000
2022-09-08,XOM,87.03008432484387,87.72882068082846,86.16584928812064,87.25993347167969,18759200
2022-09-09,AAPL,153.42860385753409,155.74775322839724,152.71805660596894,155.30364990234375,68028800
2022-09-09,ABBV,127.67387599244223,129.28344376888307,127.4010796538115,128.60142517089844,4427000
2022-09-09,AMZN,130.91000366210938,133.69000244140625,130.75999450683594,133.27000427246094,49387600
2022-09-09,AVGO,48.9056401686016,49.90474208215667,48.9056401686016,49.566017150878906,23019000
2022-09-09,BABA,87.93123405279813,89.71786385370862,87.61253589495374,88.98389434814453,10745500
2022-09-09,BAC,32.68334781540699,32.93562108547248,32.552540245203915,32.645973205566406,37295100
2022-09-09,BRK-B,284.5400085449219,287.0199890136719,284.1300048828125,285.7699890136719,3125100
2022-09-09,COST,511.88917135554505,517.603339128759,509.3976741936935,516.1796264648438,1930900
2022-09-09,GOOGL,108.55102080160148,110.46188319968864,108.5012556752909,110.12350463867188,23197700
2022-09-09,HD,280.9129364693956,283.736303900484,279.8342109340859,281.1849365234375,2769200
2022-09-09,JNJ,152.99667373505525,154.11870938395072,152.4402828325625,153.66433715820312,5500600
2022-09-09,JPM,111.41582429821604,112.26682991050178,110.97629455426711,111.44387817382812,9299700
2022-09-09,LLY,309.927102625562,313.5704243371181,308.7224455660423,311.1513366699219,2177000
2022-09-09,MA,325.6399059987673,332.023823758093,325.2556731368683,330.8711853027344,1815700
2022-09-09,META,162.4842189475287,168.74470682674763,162.25530209515227,168.35653686523438,22086800
2022-09-09,MSFT,255.06230589701505,259.69358232346826,254.85669781735703,258.93963623046875,22084700
2022-09-09,NFLX,229.6199951171875,234.77999877929688,229.6199951171875,233.57000732421875,6699600
2022-09-09,NVDA,14.14178954339526,14.458449352554968,14.1108236647472,14.371542930603027,486612000
2022-09-09,NVO,52.55931667537573,53.19897272253769,52.35423662251578,52.99389266967773,3074200
2022-09-09,ORCL,72.09583044840296,73.40929825027087,71.89301654245533,73.3127212524414,7762400
2022-09-09,PG,129.5516893975443,132.50052763339318,128.94126671359717,131.4393310546875,6434300
2022-09-09,SAP,83.93396385443705,84.78884413633455,83.91453054596462,84.5848388671875,649500
2022-09-09,SPY,388.3007448295066,392.8997471181986,388.0307847133308,392.0223693847656,76706900
2022-09-09,TMUS,143.89948849620194,144.06574637118135,139.28375088469767,142.4815216064453,5585400
2022-09-09,TSLA,291.6700134277344,299.8500061035156,291.25,299.67999267578125,54338100
2022-09-09,TSM,77.30426829713706,78.09806617888243,77.21819022368406,77.9737319946289,7084700
2022-09-09,UNH,508.2397325444335,508.2397325444335,503.1845850358292,504.8792724609375,2495500
2022-09-09,V,198.1800807927545,202.42671343302703,197.47393987664677,201.24981689453125,4885600
2022-09-09,WMT,44.05464505958378,44.44250471027054,43.99969732017723,44.22918319702149,16140600
2022-09-09,XOM,88.74016371671982,89.18147720574098,87.63689051582683,88.7217788696289,17158000
2022-09-12,AAPL,157.49449766359504,162.10317635640433,157.2083121383532,161.28407287597656,104956000
2022-09-12,ABBV,128.2286318105002,129.9200391058924,127.6011861269285,129.34715270996094,4938400
2022-09-12,AMZN,134.10000610351562,136.49000549316406,134.0,136.4499969482422,53826900
2022-09-12,AVGO,49.97874680567335,50.40666186618487,49.770958604087376,50.19792175292969,18157000
2022-09-12,BABA,89.25429954061106,91.59140455833604,88.6651935216221,91.44654846191406,15604000
2022-09-12,BAC,32.88891138695912,33.29067961499227,32.730071044503376,32.954315185546875,30534000
2022-09-12,BRK-B,286.70001220703125,289.239990234375,286.0299987792969,288.510009765625,3407900
2022-09-12,COST,517.2858904136028,521.9707319735029,516.5836632541041,519.0078735351562,1522400
2022-09-12,GOOGL,110.4618829702706,111.08889015087576,109.40692911388912,110.33250427246094,22966800
2022-09-12,HD,282.15109944025545,284.05524309279843,277.97700609876114,279.0932312011719,3632900
2022-09-12,JNJ,154.03529313373636,154.46186148455004,153.20998871877268,153.59945678710938,6365300
2022-09-12,JPM,112.79986634415118,113.66957209556163,112.02367588256524,112.76245880126952,8614600
2022-09-12,LLY,312.3167760250412,313.844617555746,308.38942407201864,308.722412109375,2077400
2022-09-12,MA,333.07785998595244,334.4472678639305,330.95973944473366,333.4029846191406,2097800
2022-09-12,META,166.60479209253228,170.5860285511026,166.49530748243313,168.1674346923828,23220400
2022-09-12,MSFT,260.2320277253486,261.867180794142,259.62497457136203,261.0838623046875,18747700
2022-09-12,NFLX,233.6100006103516,239.4900054931641,233.3699951171875,236.52999877929688,6047400
2022-09-12,NVDA,14.35356350397063,14.531371771685045,14.182746732868823,14.48941707611084,484159000
2022-09-12,NVO,53.23803741616605,53.84839738603926,53.23315349331141,53.384525299072266,2154600
2022-09-12,ORCL,74.00807285840337,74.73241132419037,73.66038980535747,74.44268035888672,15628900
2022-09-12,PG,130.92284738425775,133.16734574965344,130.641108249846,132.5099639892578,5818700
2022-09-12,SAP,85.97401790090176,86.75118712906675,85.85744029318649,86.41117095947266,818800
2022-09-12,SPY,394.1242322958632,396.9684793231924,393.815698019814,396.2357177734375,69256300
2022-09-12,TMUS,143.420349389647,143.73327297262725,140.24214044462175,141.94369506835938,4513100
2022-09-12,TSLA,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,48674600
2022-09-12,TSM,78.39454730486153,78.90142803874413,78.19370818181036,78.56669616699219,7903000
2022-09-12,UNH,505.5148336971507,515.1629641866404,503.1076202033548,511.5328674316406,2792000
2022-09-12,V,202.5247499871508,203.20146946384003,201.00458543249428,202.6522521972656,3812300
2022-09-12,WMT,44.30675548509754,44.68492023224968,44.27120128159167,44.62674331665039,14284500
2022-09-12,XOM,89.77907864634489,91.19495024030417,89.07113934214557,89.74230194091797,16118900
2022-09-13,AAPL,157.80043436290458,158.4320302699307,151.35617743298022,151.82000732421875,122656600
2022-09-13,ABBV,127.81031157809572,129.06521659404245,125.0276774059139,125.97340393066406,6195900
2022-09-13,AMZN,131.00999450683594,131.39999389648438,126.2699966430664,126.81999969482422,72694000
2022-09-13,AVGO,48.75382547153162,49.17415055020522,47.60006878201514,47.7869873046875,35136000
2022-09-13,BABA,87.6511637332253,89.02252214086708,86.17357260983053,86.40534973144531,21149800
2022-09-13,BAC,32.309619557828924,32.440427156971595,31.590174198304503,31.767698287963867,40959600
2022-09-13,BRK-B,283.989990234375,285.1400146484375,277.5,278.2900085449219,4582700
2022-09-13,COST,510.6096862103319,512.0045698906625,489.34993740887614,490.8987121582031,2881400
2022-09-13,GOOGL,107.2870684416698,107.7846893387219,103.594714703622,103.82362365722656,38172900
2022-09-13,HD,273.9060952008004,275.84773845035284,260.1268373923256,260.6990051269531,4797200
2022-09-13,JNJ,151.6799143301539,152.48666849616117,149.1205328662246,149.6027374267578,6726400
2022-09-13,JPM,110.41521296336558,111.2101038143963,108.27367879356972,108.84413146972656,12904600
2022-09-13,LLY,303.61980238275896,305.8723807421219,298.70326004534206,300.1625671386719,2272400
2022-09-13,MA,325.1078758494219,327.8663548911685,319.7682120537671,320.615478515625,2316900
2022-09-13,META,160.78223592808004,160.8718252952653,151.9538484891474,152.4116973876953,44444100
2022-09-13,MSFT,253.43687527963172,254.9643088767863,246.33821443983345,246.72987365722656,33353300
2022-09-13,NFLX,226.5,227.69000244140625,217.72000122070312,218.1300048828125,8000100
2022-09-13,NVDA,13.78717143105193,13.907042390943428,13.084926652717398,13.116891860961914,714956000
2022-09-13,NVO,52.77904909617007,52.88159285634444,51.69016892246638,51.77806091308594,1862600
2022-09-13,ORCL,73.4575677582592,76.69295177401607,73.18714927334425,73.4382553100586,29476500
2022-09-13,PG,132.20945100364602,132.81987391141035,129.46721944948092,129.76773071289062,6350200
2022-09-13,SAP,84.52655614808043,85.13857197277603,83.2733745351588,83.40937805175781,1077500
2022-09-13,SPY,387.4233667966111,388.6478529204356,377.86869121535545,379.0063781738281,122947100
2022-09-13,TMUS,139.34244644231214,140.27145825912442,134.44310620419589,134.69737243652344,6206700
2022-09-13,TSLA,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,68229600
2022-09-13,TSM,76.91214151725067,77.600736854731,75.09501655370124,75.37236785888672,12835100
2022-09-13,UNH,504.5519304107095,505.7651753717447,492.9684206646547,494.8845825195313,3172500
2022-09-13,V,198.1604367355751,199.5530992105657,195.04164558675427,195.8262481689453,5217900
2022-09-13,WMT,44.23565055814189,44.58795974806396,43.57305582975506,43.70557403564453,17687400
2022-09-13,XOM,88.82292201256651,89.89861454396619,87.25995031811091,87.6460952758789,18229100
2022-09-14,AAPL,152.75754500619573,155.037226524522,151.5930460586156,153.27072143554688,87965400
2022-09-14,ABBV,126.55540221006792,127.71029122080633,125.73698523044048,126.90096282958984,4673600
2022-09-14,AMZN,127.36000061035156,128.83999633789062,126.33000183105467,128.5500030517578,45316800
2022-09-14,AVGO,48.11717379044157,48.674125329542505,47.70349037785796,48.46064376831055,20605000
2022-09-14,BABA,86.39568768929539,86.70472629847978,85.14987372375344,85.87418365478516,10843600
2022-09-14,BAC,31.95456785844854,32.16012112985416,31.33790091575216,31.64623260498047,32004400
2022-09-14,BRK-B,279.0,280.2099914550781,275.6400146484375,278.4200134277344,3718400
2022-09-14,COST,494.3234113336167,494.4677319311661,483.9917475308519,488.6862182617188,2007300
2022-09-14,GOOGL,104.07243482099148,104.77905558849064,103.16676873054044,104.5003890991211,26395100
2022-09-14,HD,262.0778656290591,262.20919970572663,256.23412897971025,259.20758056640625,4194400
2022-09-14,JNJ,150.5763958011745,153.33977184910333,150.5763958011745,152.69065856933594,9555700
2022-09-14,JPM,109.1340053028203,110.20009530015152,107.4320013478916,108.59161376953124,9345700
2022-09-14,LLY,300.8775345496086,305.38272166537763,299.5945397035464,303.2280578613281,2002900
2022-09-14,MA,322.1917703075288,323.61042528466174,318.55647068677166,321.0194091796875,2657900
2022-09-14,META,152.61073585815754,152.81974225025758,148.35081441173244,150.75946044921875,43064200
2022-09-14,MSFT,248.2377610406365,248.92314610750665,244.64437117407763,246.95510864257807,23913000
2022-09-14,NFLX,219.82000732421875,228.0,215.8000030517578,224.1199951171875,8230300
2022-09-14,NVDA,13.23976238046744,13.275723961084458,12.899129075962875,13.113898277282717,588507000
2022-09-14,NVO,51.6266919462386,51.99778814447475,50.80636795615893,51.289772033691406,2354000
2022-09-14,ORCL,73.19682533503563,73.27408988159131,69.31436660666878,69.65239715576172,21601400
2022-09-14,PG,130.2184829075475,131.15760363067156,129.28874823291045,130.07760620117188,6137800
2022-09-14,SAP,83.09850779448026,83.90481961221617,82.7196398148955,83.84652709960938,1289100
2022-09-14,SPY,380.3272928269931,381.9952787142722,377.0973925852478,380.45263671875,85023700
2022-09-14,TMUS,136.301140511419,139.0295036452762,136.01753817215845,138.7947998046875,5726900
2022-09-14,TSLA,292.239990234375,306.0,291.6400146484375,302.6099853515625,72628700
2022-09-14,TSM,76.26181529473378,76.66350084118227,75.53497102262389,76.18531036376953,8849600
2022-09-14,UNH,494.9231136251647,496.25190022714816,487.31632456511056,490.85009765625,2648100
2022-09-14,V,196.1498818459668,197.0129461149045,194.2472255976532,195.5712432861328,4632800
2022-09-14,WMT,43.83809032553785,44.12898601052294,43.34356803095714,43.60860443115234,19934700
2022-09-14,XOM,88.43676696415008,90.61573255896394,88.39999025601975,89.79747009277344,22655700
2022-09-15,AAPL,152.61938532747467,153.2016498653033,149.39233241450626,150.36932373046875,90481100
2022-09-15,ABBV,127.30106336379156,130.8566434905962,126.75544287657732,129.59263610839844,6416900
2022-09-15,AMZN,127.37999725341795,130.3699951171875,125.5,126.27999877929688,52887200
2022-09-15,AVGO,48.287961293050174,48.53749605826051,47.18259282597296,47.45395278930664,36574000
2022-09-15,BABA,85.59411585742376,87.97468498416688,85.17884453754878,85.78726959228516,12188800
2022-09-15,BAC,31.571476575160915,32.60859872131702,31.487385494006677,32.24420166015625,44863300
2022-09-15,BRK-B,278.69000244140625,281.2699890136719,276.3599853515625,276.70001220703125,3274500
2022-09-15,COST,489.07099953211673,489.7059103397443,481.5002158490244,484.3572998046875,1749600
2022-09-15,GOOGL,103.53499978150074,104.76909744622156,101.86299330961457,102.42033386230467,34188300
2022-09-15,HD,260.66150602383175,260.77406173405103,253.76718251728,254.70518493652344,3896100
2022-09-15,JNJ,152.4959452859437,153.9981953208606,152.17139566175123,153.0801544189453,7174500
2022-09-15,JPM,108.59162200989584,111.6402620621463,108.25496123416416,110.22816467285156,10821400
2022-09-15,LLY,303.3259857343893,305.84301788211167,299.4476209907528,303.0909423828125,2348100
2022-09-15,MA,318.7928867918424,321.1080548693373,310.4977272101357,312.2611694335937,2486800
2022-09-15,META,149.09729221745584,153.47664577135723,148.0024462353754,148.8484649658203,34606300
2022-09-15,MSFT,244.55620377728687,246.15216833599624,238.92623161223275,240.25784301757807,31530900
2022-09-15,NFLX,230.47000122070312,242.2899932861328,229.1000061035156,235.3800048828125,19454100
2022-09-15,NVDA,13.001018642377574,13.218783909130671,12.77625997339062,12.91511058807373,523625000
2022-09-15,NVO,50.84054593841242,51.07003816026571,50.22530203906834,50.39620208740234,2098600
2022-09-15,ORCL,69.05360649115511,69.62341593098618,67.36348325535761,67.83671569824219,12478100
2022-09-15,PG,130.33115682293243,130.4344606629991,128.3214392951437,129.07273864746094,5320700
2022-09-15,SAP,83.05964846759537,83.5356607519763,81.80646691710908,82.00076293945312,1332700
2022-09-15,SPY,378.87141527364383,381.76385794092965,374.84128555218655,376.13323974609375,87633800
2022-09-15,TMUS,138.76545809725192,139.8900638344725,137.70932816148428,137.9049072265625,4373800
2022-09-15,TSLA,301.8299865722656,309.1199951171875,300.7200012207031,303.75,64795500
2022-09-15,TSM,75.5774385801077,76.22183593671653,74.70220640553215,75.0003662109375,10533100
2022-09-15,UNH,497.1376918283585,508.3841856046442,495.05788534206806,503.5023498535156,3058100
